Age,Job,Marital,Education,Housing,Loan,Contact,Duration,Success
54,housemaid,divorced,unknown,no,no,telephone,167,no
46,management,married,university.degree,no,no,telephone,103,no
39,blue-collar,single,unknown,no,no,telephone,168,no
39,blue-collar,married,basic.6y,yes,no,telephone,297,no
48,technician,single,unknown,unknown,unknown,telephone,317,no
35,technician,single,high.school,no,no,telephone,388,no
41,blue-collar,married,basic.9y,no,no,telephone,62,no
53,admin.,married,basic.9y,no,no,telephone,142,no
37,services,married,high.school,no,no,telephone,63,no
49,admin.,married,university.degree,yes,no,telephone,212,no
37,services,married,high.school,yes,no,telephone,149,no
40,services,married,high.school,yes,no,telephone,161,no
34,admin.,married,university.degree,no,yes,telephone,165,no
38,technician,married,basic.9y,yes,no,telephone,170,no
43,admin.,divorced,high.school,no,no,telephone,974,no
51,blue-collar,married,basic.6y,unknown,unknown,telephone,167,no
37,admin.,married,high.school,no,no,telephone,74,no
33,admin.,married,university.degree,no,no,telephone,96,no
45,blue-collar,married,unknown,no,no,telephone,223,no
30,admin.,single,university.degree,yes,no,telephone,140,no
51,blue-collar,married,basic.6y,yes,no,telephone,396,no
24,admin.,married,high.school,no,yes,telephone,61,no
26,technician,single,high.school,yes,no,telephone,252,no
39,blue-collar,married,basic.9y,no,no,telephone,374,no
37,technician,married,university.degree,yes,no,telephone,351,no
32,services,married,basic.9y,yes,no,telephone,262,no
38,admin.,married,university.degree,no,yes,telephone,206,no
50,services,married,high.school,yes,no,telephone,248,no
45,services,divorced,high.school,no,no,telephone,166,no
56,blue-collar,married,professional.course,yes,no,telephone,621,yes
35,services,married,high.school,no,yes,telephone,116,no
46,admin.,divorced,university.degree,yes,no,telephone,115,no
40,admin.,married,university.degree,yes,no,telephone,142,no
58,admin.,single,university.degree,no,no,telephone,543,yes
50,blue-collar,married,basic.4y,yes,no,telephone,133,no
44,blue-collar,single,basic.9y,no,no,telephone,52,no
40,admin.,married,university.degree,no,no,telephone,377,no
43,services,married,high.school,no,no,telephone,77,no
28,services,single,high.school,no,yes,telephone,200,no
37,blue-collar,married,basic.4y,no,no,telephone,296,no
36,entrepreneur,married,university.degree,yes,yes,telephone,473,no
29,technician,married,university.degree,yes,no,telephone,90,no
44,services,divorced,high.school,no,no,telephone,470,no
30,admin.,married,high.school,no,no,telephone,302,no
26,services,divorced,basic.6y,no,yes,telephone,81,no
43,blue-collar,single,basic.4y,yes,no,telephone,225,no
29,technician,married,unknown,yes,no,telephone,252,no
34,services,divorced,basic.9y,no,yes,telephone,202,no
47,technician,married,professional.course,no,yes,telephone,68,no
44,management,single,university.degree,yes,no,telephone,745,yes
39,technician,single,high.school,yes,no,telephone,247,no
29,student,single,high.school,no,yes,telephone,630,yes
32,admin.,single,professional.course,yes,no,telephone,16,no
41,admin.,married,high.school,no,yes,telephone,863,no
36,blue-collar,married,basic.9y,yes,no,telephone,131,no
38,admin.,married,high.school,yes,no,telephone,265,no
57,blue-collar,married,basic.4y,no,no,telephone,80,no
36,blue-collar,single,high.school,no,no,telephone,90,no
44,blue-collar,married,high.school,yes,no,telephone,592,no
36,housemaid,married,basic.4y,no,no,telephone,85,no
24,services,married,professional.course,yes,no,telephone,153,no
44,technician,single,unknown,yes,no,telephone,440,no
35,student,single,high.school,yes,yes,telephone,127,no
41,services,married,high.school,yes,no,telephone,679,yes
38,housemaid,divorced,high.school,yes,no,telephone,204,no
47,unknown,married,unknown,yes,no,telephone,269,no
40,admin.,single,university.degree,yes,yes,telephone,190,no
30,technician,single,unknown,yes,no,telephone,144,no
32,admin.,single,university.degree,no,no,telephone,112,no
53,services,married,high.school,yes,no,telephone,107,no
26,admin.,single,high.school,yes,no,telephone,130,no
56,retired,married,high.school,yes,no,telephone,167,no
30,services,married,high.school,no,no,telephone,314,no
56,retired,married,high.school,yes,yes,telephone,77,no
38,technician,married,professional.course,no,no,telephone,407,no
56,blue-collar,married,basic.4y,no,no,telephone,136,no
35,self-employed,married,university.degree,no,no,telephone,293,no
34,services,married,high.school,no,no,telephone,97,no
35,retired,single,basic.9y,yes,yes,telephone,145,no
47,blue-collar,married,basic.4y,yes,no,telephone,162,no
42,blue-collar,married,basic.4y,yes,yes,telephone,105,no
54,retired,married,basic.9y,no,yes,telephone,596,no
43,management,married,professional.course,yes,no,telephone,134,no
28,admin.,single,university.degree,no,no,telephone,108,no
31,blue-collar,married,basic.6y,yes,yes,telephone,161,no
59,retired,married,unknown,no,no,telephone,188,no
58,management,married,university.degree,no,yes,telephone,312,no
31,admin.,single,university.degree,no,no,telephone,237,no
37,admin.,married,basic.6y,no,no,telephone,130,no
52,entrepreneur,divorced,high.school,no,no,telephone,314,no
36,technician,married,professional.course,no,no,telephone,175,no
31,admin.,single,basic.9y,yes,no,telephone,87,no
30,blue-collar,married,basic.9y,yes,no,telephone,123,no
31,admin.,married,high.school,yes,yes,telephone,157,no
41,unknown,married,basic.6y,no,no,telephone,204,no
41,services,married,basic.6y,yes,no,telephone,150,no
41,management,divorced,basic.9y,yes,yes,telephone,240,no
26,admin.,single,high.school,yes,no,telephone,109,no
38,admin.,single,university.degree,no,no,telephone,243,no
44,unemployed,married,basic.6y,yes,yes,telephone,536,no
28,blue-collar,single,basic.9y,yes,no,telephone,120,no
29,technician,married,university.degree,no,no,telephone,182,no
24,blue-collar,single,high.school,unknown,unknown,telephone,70,no
51,services,single,high.school,no,no,telephone,45,no
35,admin.,married,university.degree,yes,yes,telephone,280,no
50,entrepreneur,married,basic.9y,yes,no,telephone,215,no
33,technician,divorced,professional.course,yes,no,telephone,147,no
57,management,divorced,university.degree,no,no,telephone,222,no
28,blue-collar,single,basic.9y,no,no,telephone,404,no
58,admin.,single,university.degree,no,no,telephone,1234,yes
50,blue-collar,single,basic.4y,yes,no,telephone,306,no
57,admin.,married,university.degree,yes,no,telephone,506,no
30,admin.,single,university.degree,yes,no,telephone,255,no
48,admin.,divorced,university.degree,yes,no,telephone,252,no
43,entrepreneur,married,high.school,no,yes,telephone,127,no
39,admin.,single,university.degree,no,no,telephone,140,no
39,admin.,married,high.school,no,no,telephone,200,no
43,entrepreneur,married,high.school,yes,yes,telephone,642,yes
43,blue-collar,single,basic.4y,yes,no,telephone,181,no
36,admin.,married,university.degree,yes,no,telephone,127,no
29,technician,single,high.school,no,no,telephone,171,no
33,services,single,basic.6y,no,no,telephone,916,no
43,blue-collar,married,basic.4y,yes,no,telephone,155,no
46,technician,married,professional.course,no,no,telephone,290,no
45,blue-collar,married,basic.9y,no,no,telephone,159,no
30,admin.,married,high.school,no,no,telephone,111,no
41,unemployed,married,university.degree,no,no,telephone,729,no
30,admin.,married,high.school,yes,no,telephone,434,no
46,admin.,single,high.school,no,no,telephone,218,no
43,entrepreneur,divorced,high.school,yes,no,telephone,250,no
49,technician,married,university.degree,no,no,telephone,107,no
38,technician,single,high.school,yes,no,telephone,272,no
58,admin.,married,high.school,yes,no,telephone,574,no
33,technician,divorced,professional.course,no,no,telephone,133,no
31,management,single,high.school,no,no,telephone,114,no
39,management,married,university.degree,yes,no,telephone,175,no
30,blue-collar,married,basic.6y,yes,no,telephone,257,no
58,retired,married,basic.6y,no,no,telephone,268,no
35,admin.,married,high.school,no,yes,telephone,208,no
41,unemployed,married,basic.9y,yes,yes,telephone,895,yes
30,blue-collar,single,basic.9y,yes,yes,telephone,225,no
57,admin.,married,university.degree,no,yes,telephone,327,no
34,blue-collar,married,basic.6y,no,yes,telephone,99,no
30,technician,single,university.degree,no,no,telephone,293,no
40,technician,married,professional.course,yes,no,telephone,68,no
37,housemaid,married,high.school,yes,no,telephone,124,no
40,blue-collar,married,high.school,no,yes,telephone,150,no
42,technician,single,basic.9y,no,no,telephone,504,no
42,blue-collar,married,unknown,yes,no,telephone,175,no
44,management,married,university.degree,yes,no,telephone,289,no
41,admin.,married,high.school,no,yes,telephone,16,no
31,management,married,university.degree,no,no,telephone,100,no
29,admin.,single,high.school,no,yes,telephone,321,no
41,entrepreneur,married,university.degree,yes,no,telephone,239,no
33,technician,married,professional.course,no,no,telephone,614,no
37,blue-collar,single,basic.9y,yes,no,telephone,248,no
35,admin.,single,high.school,yes,no,telephone,355,no
31,admin.,single,university.degree,no,yes,telephone,177,no
37,admin.,married,university.degree,yes,no,telephone,245,no
48,management,married,university.degree,yes,no,telephone,121,no
37,admin.,single,high.school,yes,no,telephone,192,no
33,technician,divorced,professional.course,yes,no,telephone,110,no
40,admin.,married,high.school,no,no,telephone,160,no
29,blue-collar,married,basic.4y,yes,no,telephone,249,no
47,services,married,high.school,yes,no,telephone,147,no
47,services,married,high.school,yes,no,telephone,16,no
38,unknown,married,basic.6y,yes,no,telephone,240,no
35,blue-collar,married,basic.4y,no,no,telephone,131,no
27,blue-collar,married,basic.9y,yes,yes,telephone,115,no
35,management,married,university.degree,no,no,telephone,349,no
35,admin.,married,high.school,no,yes,telephone,114,no
38,housemaid,married,basic.9y,yes,no,telephone,445,no
46,technician,divorced,professional.course,yes,no,telephone,144,no
35,blue-collar,married,professional.course,no,no,telephone,341,no
41,self-employed,married,university.degree,yes,no,telephone,796,no
51,blue-collar,married,unknown,no,yes,telephone,76,no
47,admin.,married,basic.4y,no,no,telephone,126,no
28,blue-collar,single,basic.4y,yes,no,telephone,101,no
35,blue-collar,married,basic.9y,no,no,telephone,91,no
34,admin.,single,high.school,no,no,telephone,52,no
25,self-employed,single,university.degree,no,no,telephone,78,no
33,technician,single,university.degree,no,yes,telephone,471,no
51,retired,married,basic.9y,unknown,unknown,telephone,99,no
27,blue-collar,married,basic.9y,no,no,telephone,293,no
33,blue-collar,married,high.school,no,no,telephone,333,no
39,management,married,university.degree,no,no,telephone,431,yes
38,blue-collar,married,basic.6y,no,no,telephone,523,no
35,admin.,divorced,university.degree,no,no,telephone,695,no
50,blue-collar,married,basic.6y,no,no,telephone,151,no
36,blue-collar,married,basic.6y,no,no,telephone,135,no
52,unemployed,married,unknown,no,no,telephone,472,no
43,technician,married,basic.9y,no,no,telephone,258,no
36,self-employed,single,professional.course,yes,no,telephone,113,no
33,services,single,basic.9y,no,no,telephone,372,no
27,blue-collar,single,basic.6y,no,no,telephone,603,no
41,admin.,single,high.school,yes,no,telephone,85,no
36,admin.,married,high.school,no,no,telephone,76,no
39,admin.,single,high.school,no,no,telephone,399,no
34,management,married,professional.course,no,no,telephone,402,no
55,services,married,high.school,yes,yes,telephone,129,no
30,blue-collar,married,basic.9y,no,yes,telephone,535,no
42,unemployed,married,high.school,no,no,telephone,181,no
58,management,married,basic.6y,yes,no,telephone,48,no
43,management,married,university.degree,yes,no,telephone,114,no
45,admin.,single,unknown,no,no,telephone,87,no
31,unemployed,married,professional.course,yes,yes,telephone,169,no
31,admin.,single,high.school,yes,no,telephone,100,no
30,admin.,married,university.degree,no,no,telephone,212,no
42,services,married,high.school,yes,no,telephone,304,no
30,student,single,unknown,yes,no,telephone,114,no
31,services,married,high.school,no,no,telephone,102,no
46,self-employed,married,basic.9y,no,yes,telephone,291,no
51,entrepreneur,divorced,university.degree,no,yes,telephone,112,no
43,services,married,high.school,no,no,telephone,207,no
58,management,married,basic.6y,yes,no,telephone,197,no
56,retired,married,basic.4y,yes,no,telephone,103,no
57,unemployed,married,basic.9y,yes,no,telephone,45,no
31,technician,single,university.degree,yes,no,telephone,125,no
28,services,married,high.school,yes,yes,telephone,114,no
35,admin.,single,high.school,yes,no,telephone,319,no
26,blue-collar,married,professional.course,yes,no,telephone,346,no
30,blue-collar,single,basic.9y,yes,no,telephone,157,no
52,technician,married,professional.course,no,no,telephone,160,no
47,technician,married,basic.9y,no,no,telephone,83,no
51,entrepreneur,single,unknown,yes,no,telephone,97,no
36,services,married,high.school,yes,no,telephone,133,no
31,admin.,single,university.degree,yes,no,telephone,451,no
36,blue-collar,married,high.school,no,no,telephone,34,no
34,admin.,married,university.degree,no,no,telephone,79,no
32,blue-collar,married,basic.9y,no,no,telephone,109,no
42,blue-collar,married,basic.6y,yes,no,telephone,454,no
32,technician,single,university.degree,no,no,telephone,251,no
51,admin.,divorced,university.degree,no,no,telephone,122,no
37,self-employed,married,basic.9y,no,no,telephone,166,no
45,blue-collar,married,basic.9y,yes,no,telephone,816,no
28,admin.,single,university.degree,yes,no,telephone,87,no
43,entrepreneur,married,basic.9y,no,no,telephone,109,no
59,admin.,married,professional.course,no,no,telephone,51,no
33,services,single,high.school,no,no,telephone,178,no
35,admin.,married,high.school,no,no,telephone,165,no
48,admin.,married,university.degree,no,no,telephone,155,no
50,technician,divorced,professional.course,no,no,telephone,173,no
29,self-employed,married,high.school,no,no,telephone,304,no
39,admin.,married,university.degree,no,no,telephone,583,no
36,admin.,married,university.degree,yes,no,telephone,138,no
52,management,married,unknown,yes,no,telephone,250,no
52,blue-collar,married,basic.4y,yes,no,telephone,748,yes
48,blue-collar,married,basic.4y,yes,yes,telephone,14,no
28,entrepreneur,married,basic.9y,no,no,telephone,896,yes
35,blue-collar,married,high.school,yes,yes,telephone,83,no
38,admin.,married,university.degree,no,no,telephone,543,no
44,admin.,married,university.degree,yes,yes,telephone,398,no
34,blue-collar,married,basic.6y,no,no,telephone,158,no
45,blue-collar,married,basic.9y,yes,no,telephone,365,no
